text,label
rssurjewala bhai suju hum 72000 salana chhor sakte hai toh teri 323 5 ki chhoti rajnniti nhi chalegi koi naya iss t co s9ndyhghlc,1
asadowaisi sahab hindu vote bank hai muslim vote bank kabhi rha hi nahi agar yahi baat hai to aap kabhi hydera t co xfhxn7mtp4,1
raat to waqt ki pa'band hai dhall jaye gi dekhna yeh hai charaghon ka safar kitna hai t co rdu1pwdv56,0
mo mohsin786 yeh backchodi ki dukan bjp wale support kya krne lge isne khud ko bhagwan samjh liya chutiya aurat,1
ansaraabbasi imrankhanpti govt ko paisay ki zroorat ha to new b sath sath lganay chya ta k har 5sal k bad govt tr t co kuzanzy69v,2
rahulgandhi vipaksh mein bhi rahne layak nahi 21 dalon ka vipaksh bhi evm hatao yaa ban evm ke liye andolan nahi t co b6sdmru8ld,1
rt vijayr1 amitshah t co ndckssu29d amitshah pmoindia drkkkhandelwal cmohry greenopolis sector 89 gurgoan modiji aap ek ta,2
shubhammudgal10 chitraaum oh pappu ka chamcha hai fir to hindu ke naam pe kalank hai kyu tere pappu ki party t co gipex7ishj,1
kisi ke baap ka kuch nahi jata or jani yeh twitter pr aay hoto calm raho limit main rahoo itni he problem he t co 9xaqfknmqx,2
zeenewshindi dushta aur rakchas logo ko hi ram naam se bhay lagta hai is rakchasi ka b anta nikat hai amit shah t co xmxkjpp88v,2
shayarimran yh mandir parisar nahi aane jane ka chota sa rasta hay agar oh log khne me galt mans ka estemal kar rh t co b9z6lyn9d1,2
imsandy ind rssurjewala modi ji needs only 6 engineers to temper evm from israel to win any election 130 crore i t co reogmlzfrc,2
hmm ane wale mausam ki pyari se shurawat best feelings love saturdayfeel t co s36myhlnjz,0
narendramodi hi sir apko dil se ekbar namaste apka big fan hu hum bajrangi dal me samil hone k lie utsuk hu aur me t co qiqgsgvln9,0
sudhirchaudhary dna desh ka no 1 news show with sudhirchaudhary at 9 pm sir mein aapko batana chahta ki mein aur t co e7cmrys6bu,2
adityad shah what is your fees i will not pay just want to know mahine ka kitna kama lete ho p,2
mahan saria are miya kya sbka vishwas ghanta kbhi tumko vote nhi denge wo baitha lo bc sar pe unhe sala mera ab t co uscfx7pcpz,1
eagertravelcris hug cris really proud to be a fan of winner but i wonder can i be called an ic inseo now o t co kttwjbhzqs,0
beingsalmankhan love you bhaijan 1week to go bharat,0
back bencherrrr yuck fou matlab larki ko samjh kyaa rakhaa hai tmne main iss larki ki bt nahi kr rha tm larki k t co 3wszeevnpe,1
pledgeagainstcorruption gurmeetramrahim derasachasauda pujya guru ji ke vachan h ki pap julam ki kmai insan ka s t co xec4lmdsu8,1
thu hai aesi sharkar pe namard mardo se jeet nahi pate hai to aurto pe jurm karke apna kanoon dikhate hai sale bher t co i55nihfmka,1
ye bhi bta dia k hum sy umeed rakho gy to khud pachtao gy cwc19 cwc19 warm up pakvafg t co oxmzd7wlv4,1
anjanaomkashyap ujjawala yojna sabse jyda effective raha kyonki maximum ladies ne bjp ko vote diya h,1
manakgupta kyuki suru se hi waha regionalism ko bhadkaya gaya afsos national party congress kabhi ishka virodh nahi kar payi,1
ashutosh83b bjp4india bjplive kailashonline mamataofficial derekobrienmp dilipthecherian ye bakwas likhta rahta h padtha koun h,1
tarekfatah i am really proud of my team s captain for promoting our culture nothing wrong with that chotay dimaa t co n9rpfzrhsn,2
yabikikainaaat 9pm k slot pe nk ki trp 1 8 so sad us k stg waly shows ki 3 4 ati thi bhool gaye bacho,2
khiladimaniac bas1kingg usne big flop bola kalank n soty above avg jayengi due to kjos manipulation,1
lol0306123 i agree because mera bhai k sath rishta bilkul aisa hi hain i proud of my brothers,0
asaalam o alikum pyary pyary logo ya allah open the door of your rahma upon us and grant us with splendid success,0
dr m dutt sherryontopp kutte ki tarah bhonkte rahoge to yahi hogaa sonch samjhkar comment karen,1
alamgirmian ye n leag ki bgharti h kisi n is p awaz nahi lugai ye n walon k kam hn imran khan ko budnam krny k t co sxra1re0m9,1
narendramodi sir g congrats i hope humara desh aur age jaye aapse bhut sari ummeden है jai bharata,2
mukeshsharmamla abhisar sharma mandir masjid gau raksha k sath inke kaam bhi ho rahe hain teri jalan hum samjhte t co 6wfkw8q0ja,1
rohitsahota007 foxstarhindi first space movie hai bc aur ye bc ek poster nahi de rhe launch se lekar mars ke ch t co 50jveftvqq,1
sxxdsulehri phir logo ko beef kabab kha k food poisoning hogi or waja ho gay srf tum,1
woosxk savageleeminho jongups co you are the best a thank youuu uwu,0
seematri6 yahi hai congress party kee yogyata congress party mein gandhi's ke bagair koi bhi candidate party adhyaksh ke kabil nahi,1
modi ke new india mein aapka swagat hai is desh ka vikas aatankwadi hatyare gunde balatkaari lynchers dangai loot t co tw5l2o4tya,1
irashidlatif drnaumanniaz aur me apka show cuaght behind regularly dekhta hon,2
bts twt my angel seokjin with purple hair grrrrr i love you world wide hamdsome,0
unsakht who is pc bc mereko untag karo tum dono,1
kushwaha sima mem aapki lagan aapki mehnat or aapka sahas tod dega har us takat ko jiski bajah se log khule gun t co ztg0rjjra9,1
rt smactiveflag what a fantastic way to finish off our mile a day in may we celebrated by running our final mile in the kilmallockgaa p,0
rt ayepazham to be happy is our choice some smile for 3 5 some cry for 3 95 whatever it is may allah ease congrats everyoneeee,0
jagrukta ka nayab tarika koi parivahan vibhag se sikhe parivahan mantri ko bhi sahi jankari nahi de rahe adhika t co e26fimxay4,1
vikasbha fake video andh bhakts are forced to circulate to increase popularity rate,1
miss universe8 umar says engr sb accha purani yaadein but he is still the best batsman chasing best of luck to u all,0
coldwardude therealpcb tere maulwi abbu ispr ne bola tha chutiye sun fir se ki paf ne sitf lock kiya aur bhag gay t co ft4iwr2k3q,1
rapstar surya manush068 koi aur show kea kyu nhi aate hai aur comedy show aaye kyu flop hogaye kyu kapil ka h t co yh635rmnfw,2
rt arvindk02696397 sarkar ne aaj cabinet baithak me teacher bahali par koi nirnay nahi liya so sad,1
and sayeth jerry falwell jr unto the non believers let he who hath not gone into a real estate venture with his t co hwaakkehoj,2
rt white mamba88 what player s and team s made y all fall in love with basketball for me it s kobe shaq lakers nbatwitter,2
amit bhai aapko bhut bhut badhai aur subhkamnaye youtube par 15 milions subscribers hone par aap ese hi tarakki krt t co 3mt7q4yfyt,0
njfy5k7lrvagb2v rahulgandhi gis admi ko rafale ki sahi kimat nahi pata jo admi desh ki sena pe sawal uthata ho a t co rxc4lzdnxw,1
manakgupta gauravbh bajpaiadvocate news24tvchannel abe sala gandu kabhi humlog jaise berojgaro ki bhi baat kar liya karo,1
deepikabhardwaj in near future beti bachao beti padhao will be be replaced by a new government program called beti se bachao lol,1
bhumihar kajal hardikpatel tum logo ke insanyat mar cuki h jo jesha karega vasha bharga hindu ho ya musalman lak t co 5zqqfug30a,1
airtel presence atulbegwani5454 dot india sala murkh banata hai mere area me bhi madharchod bekar chal raha hai,1
firstpost narendramodi gandhi jaisa na koi hua na hoga maarkin ka do tukda pehenna bank me khata nahi aur rash t co v4kud0w70a,0
awaheedmurad gulbukhari he is parachuter journalist agencies just inducted him for pti agency ka khutta ghar ka na ghaat ka,1
azazsyed bbhuttozardari maryamnsharif bharva kisi haram ki ulaad apni maa ki izzat ka hi khial ker tera malik t co lpdarjrnvm,1
gr8 bonding between two openers or pehli baar gauravkapur aapke show mei hi apko dho dala sdhawan25 imro45 ne t co mcextmzkkw,0
mohdasifrose1 samja chutiye yeh har congress jaise deshdrohi aur tere jaise randwe congress ke supporters ki h t co cbz1xawir7,1
desh mai garibo ki sarkar hai payal ki hattya kar di police mood bhanp rahi hai kitne mil sakte hai vender ko jail t co lkzo1bu5mi,1
sanjaynirupam 70salo me apki govt ne kya diya babaji ka thullu sudhar jao ab bji wqt h warna 52se 5par aa jaoge,1
sanjaynirupam ye to bheekh hai permanent solution dhundhna hoga dam canal banane honge nahi to har saal kara maaf kar kuch nahi milega,1
kya chal kya raha hai jcbkikhudayi t co qgw8iw0wrj,2
nitin gadkari dear nitinji ek aam admi aapko bjp ki vishal jeet ke liye bjp team ko subhkamnaye deta hai make india great,0
dhoom series mein swag chaiye aur srk acchi choice nhi h salman khan will be good choice dhoom4,2
rt aadilsrkian iamwajahat555 kisi ki line copy paste karna aur uske niche apna naam likhna this is one kind of lie to yourself aur juth,1
notorious heart taran adarsh nehi 53 nehi ab 23 ka hua tera gand me lund ghuaane aa raha he bc eki baat pura din karta rehta he,1
ankushmourya11 naushadalee gauahar khan bhai ankush khush raho i'll pray for u coz i know nafrat se kabhi kis t co awe3bt4ija,0
railwayseva railminindia irctcofficial piyushgoyaloffc piyushgoyal you guys are good for nothing a normal per t co kpe2owwuyg,1
sub doston se guzarish hai k aaj ki shab hamain b apni dua main yaad rakhna shab e qadar mubarak to all t co mdahrdpaqg,0
raisinaseries amit shah ko home ministry se kam milega to iski tauheen hogi isse km to milna hi nhi chaie,0
balhara01 my favourite fast bowler was alan donald i used call him anal donald in school thank god gaon ke schoo t co samic69lnp,2
foodie akanksha belier aditi ek aur jhoot like to kia ta tbi muje umid ti your comment ki without tag bi,2
rt srikant00845239 nirbhayshanka20 rashtrapatibhvn ecisveep ye desh ka ab kya hoga yaha to koi emmandar nahi h,1
hellkrai how the fuck was amiiboking telling me that kider could sue me so i should just shut up helpful motherfu t co oeitqb67pz,1
not dat guy ek article aya tha jisme likha tha mission mangal mega budget film hai lmao,1
mamataofficial mamta didi jai shree ram jai shree ram jai shree ram bhoot pisach nikat nh aave ram name jav na t co 1ee7pf1xmk,2
u of l uk and horse racing plus lots of preps packed inside we re back for more cards baseball today state trac t co ngetrjzbnz,2
what the fuck is wrong with bijaan again sunochanda2 please tell me she is just trying to teach masuma and jalal t co bsiqk6ahdp,1
toh tera kia ja raha hai ajeeb chutiya qaum hai bc t co lyra0vcpkw,1
beingsalmankhan mashallah both looking so hotie sasuri ji husband ji yaha pe aapki beti wife sasuri ji meri shaadi t co hcyugdusdl,0
rt anupamkpandey this is the transformation of railways vande bharat express t co pbcsprudey,0
iiiushiii is bsdwale ne kabhi ye bataya ki jo kisano ka karz maaf hota hai binaa bhage uska socialisation of loss hota hai ki nahi,1
vikasbha fake video ko andhbakt sahre bhi kr rhy or media bi ise dikha rha h aree srm kro kuch to,1
rohan nadkar valorbharat denniscricket so u r accepting that india is funding terrorism in balochistan 2 balo t co rsa4ik9vlb,2
rt zafar bisma blessing you tl nothing's more cute then bakri k bachay playing with you t co diwa9jlxrs,0
therealpcb inzamam08 sarfaraza 54 lagta hai pakistan ne hizro ki fauj bheji hai icccricketworldcup2019 khelne,1
congratulations ji ianuragthakur ji mubarak ho lakh lakh mubarak karo kuch aisa ki name bana lo i'm t co khfqjgjtt9,0
dutyofapatriot jali cat made it there last night i ll find and follow you t co oi1qpihwsd,2
rumanmalik michaelvaughan if not mat kaho seedha kaho pak nahi jeet sakti,1
kanhaiyakumar tum logon ne to nahi kiya ye kand ye urban naxal gang haarne ma gam digest nahi kar pa raha hai a t co rztn9saybz,1
khanumarfa aapvin well this is for what 100 crore opted modiji for by voting rights they have given a long n u t co rinnvmzylu,2
bjp4india narendramodi amitshah congratulations sir g khub khub vadhai har har modi gar gar modi sab sath ho or t co fssqjndggy,0
rasikbpatel22 riteishd kamaalrkhan are tune thik se dekha nahi bey ye tota nahi presenting the r t co p9i9cyrqvm,2
happy birthday hobiotics hope you have a wonderful day and many many more filled with lots of bts and jhop t co ztqra87ybz,2
newindia rt pakistan firstt aas8isb cricketworldcup chutiya tum log ho,1
railminindia thora bahut common public ke problems per bhi attention diya kare to achha hoga,0
brithume karlrove well a beacon of truth said no one ever about karl rove or conspiracy garbage hawker brit hume,0
sambitswaraj don't worry sir aap harke bhi jite ho aur ye haar nai hain ek aur accha mouka hain you r always a hero for us,0
surajpa96419413 wo toh camara aur tv pe aane ke liye toilet karne se pehle bhi maa ka ashirwad lene pahunch jaye t co zjurj9b9nc,1
haruhi cant you feel it hitachiin are doing their fanservice kyaaa t co fbd9c27lvy,2
narendramodi kuch samay pahle rajiv gandhi ji ke bare me bole the aap abhi turant rang badal liyesame as gand tco hcktmayzth,1
tufailelif aur kisi chiz ka to pta nahi but haa modiji ne public k dil mei jagah bnaa k ye jarur saabit kr diya t co tzqcrgqpmz,0
shahrukhdevdas verdict will be bb kyuki trailer me kuch nayapan hai aur trailer acha bi dikha,2
katararitik bittusempire akshay chutiya h aur bhosdi k hindu musalman ki baate kr k logo ko ku bhadka ra mc t co e2lvleekxq,1
akm42561907 madhutr33874906 toh main usko read karne ke bad un girls ko sorry bola lekin kuch boys unke sath aak t co ch0jfbshwl,2
ankushmourya11 mumbaipolice mahacyber1 brijeshbsingh dev fadnavis narendramodi ankush maurya aur tu sabse bade wala chutiya sale,1
happy birthday princess aj ahenkan have a blessed day stay winning sending your way bear hugs,0
yeah tu phir kafi logo ka jana mushkil ho gaya hai t co ljmi2zpr22,1
haroongfx mehrabani waise happy birthday phir syy many many happy returns of the day shokhy,0
prosenjitbumba tumi amr valobasa dada onek valobasi tomay you are my impression love u t co hsnga2v0lo,0
for the welfare of the society dr saint gurmeetramrahim g come infront with all the followers to stop corruptio t co 5r8eoyqdur,2
narendramodi sir pahle se dher sari subhkamnaye hamare pradhanmantri ko motichoorladdocake sir hame bhi khila t co 4z3y79il48,0
narendramodi congratulations to our pm aise hi aage badkar sari yojna ko pura kare hamri subhkamnaye apke sath t co mygvsr8kir,0
callmemeeru happy birthday dear friend allah bless u every sec of your life allah pak apko all time smile o t co vu2osi8yap,0
here's wishing all the very best to farzivakeel for begining a hopefully long journey to gunning for probably th t co he5rumdhan,0
critic13 kamaalrkhan aare mc bc bdk tera gaad kyu jal gaya don't base me before it becomes lie till then mark this prediction,1
marriyum a pmln org maryamnsharif kutti is khanzeer ko na sirf harraya hai allah ne balke kutte ki tarah ghaseet t co fxmkobn58n,1
smartypoppat khush kismet hai yeh insan jis ko ramazan mubarak ka akhry jumma mila indeed a brave man,0
narendramodi namste sir modi ji mere pass aapke liye ek complain hai aapki pradhanmatri awas yojna kya sarkari na t co zff95x6jin,2
akshaykatariyaa ye chutiya drugs peddle karte pakada gaya tha 2018 diwali ya christmas pe chhoot gaya yeh nahi t co gco4qbm5vl,1
main priyanka prakash modi dada ki poti main unse kehna chahti hun ki is baar mere dada ye v sapat le ki dahej t co 6fmnvxg7rt,0
rt beingsalmankhan hud hud dabangg song done for dabangg3 arbaazskhan pddancing nikhil dwivedi t co ld4ouzexha,2
hamidmirpak tmhry lie to lanat ka lafz bhi km h tmhn to na shrm hai na gerat bs bkwas ati h,2
eid mubarak bangla dj remix song shakib khan bubly p t co oftieaznzp via youtube,0
timesnow sherryontopp abe zate chutiye haramkhor sherryontopp jara to sharm kar aur 1 maa baap ki aulaad he t t co skswy3lwhf,1
garima1907 suryash8055 sssingh21 chandeltweets oitripti arre gaari nahi gaana,2
rt arnold48494772 it is shameful if narendra modi is not able to put matters of the womenmuslims downtrodden people in parliament,1
agiftby santa 3 7 m followers itne to ananya pandey ka v nhn he,2
pbhagat121hotm1 jhasanjay opposition can never die nhi toh taanashah sarkaar ho jyegi and that is not in our constitution,0
khanmubeenahmad mmohsinshahzad zaidzamanhamid sekh mujeeb nayla kadri jindawad indian army jindawad jay hind,0
sambitswaraj abpnewstv hamare desh me neta se lekar media kitna free hain jisko bekar ke mudde par bahas karne t co ef9sp7fouh,1
rt dd ar1 shaheer fans ko bhi yahi lagta tha erica bohot achi he dil ki sachi he jealousy nhi he competition nhi he respect deti he,1
durfiteymun dhari nahi hoon sabse phar first ones are scary,0
radharai28 realananyaa pradeep29nov uske acc me kuch error hogaya hsab log apne aap following n followers se chale gaye,2
doosro me aib nikalne se koi khud achcha nahi ho jaata adam alaihissalam ne apni problem ke liye apne aap ko bl t co c56cl2p4v6,2
jadasezer hi jada i'm really sorry to hear about this please could you dm your full address so i can look into this for you thanks abbi,2
lol i dont want love i just want a happy life happy life excuse me aage se left fir thoda chl ke right then t co n2ereobgm5,2
mukhtarjibril10 by this time tomorrow insha allah y'all will be seeing 5m hugs 0 trophy 7 loss in 7 straig t co umukf47tkk,0
rt n loves angel ayushsharma k9 kapilsharmak9 are ye aniket jese mat dalo angel ko gltfeemi ho jayegi ki fir se 2minutes ke tweet suru,2
ruchicakashid so you saved a twitter war girl i m not btful boy nahi tum bohot khubsurat ho girl muje nai t co mjff68ifi6,2
rt madaniinfo tamam aashiqan e rasool ko jumma mubarak ho jummahmubarak friday t co tq3caepxqg,0
vikasbha 12 k likes these 12 k think that they are nationalist they are hindu they are bhkt of modi they are b t co senk0spxrz,1
rt musanghism what are the muslim areas in delhi other than okhla jamia a muslim friend wants to buy property there any info will be h,2
abpnewshindi bahoot baar sochta tha ki ye banda aaj team me kyun nahi h he is my favourite acha h ye rajniti me t co gr9mg6zyhu,0
alinaadyl masla ye he k apun khud ni mehnat krna chahta lrki dhoondy me family hi dhondy kl ko agr wo mujhy mar t co wiv5q726vy,0
so super duper and so fantastic touching feet of wow or how respected mother of you or katrina kaif of bollywood or t co puwr130cct,2
arvindkejriwal things you do are not likable at all you can't win just bcoz of work that's the truth laalach ap t co cnayzpzujy,2
ask7799 ibnkhayyam ab in ki bkwas band ho gai ho gi or ya chup gay ho gay bed ka necha,1
shaikhzara91 ok but sath sath rah kar khelne me jada chance hota chiken dinner hone ka or iske alawa gun ka c tco l19qy4xizm,2
roadside monk oldschoolmonk dilli k log chahte to kejriwal ko vote nahi dete dusri bar,2
adityarajkaul girirajsinghbjp girirajji bahut badhai ho aapne ek ' brilliant potential in indian politics ' ko ai t co o4vsftiocp,0
maa ke haath mein tattoo girliyapa moms chotaflicks tco 2js7jns92y follow us on ig tco 7qy4vgat0p,2
erica ke pankhe asking me erica ne kya drame kiye chee chee khud ko erica ke fan bolte ho aur itna bhi nhi pata,0
swrrly i am ravi kumar nd my registration no is 1480514713 sir my gmail account is disabled nd sir rrb gr d joinin t co nqejzre8nx,2
qari yee dekhna chyee in harm khoor judiciary ko fasle kerne rakhir kertee han aur mujrmo chati ke dil adalt khol t co orhf1pueph,1
i ain t see you in a minute boy i miss ya,0
altbalaji aeshe to aap par yakin hai aap meri ho par dil me ek jaldbaze lagi hai mai aap se milne ke lie tadap rh t co uipulbsal0,0
u habibarao harismalikppp 2 magarmach k ansio 4 paancho ungliyan barabar nahi hoti 13 taali aik hath se nahi b t co mbafvdv2vz,1
congresssevadal dineshredbull very good decision lekin sirf ek mahine k liye nahi balke hamesha k liye godi m t co xietts70ru,0
rt bombaxtic ridzz he mjhse nh hoti prhai lakin men bara admi bnu ga parh k she q heqk m nh chahta meri bv or bachy kisi cheez ko tar,2
ha gareebo ko giraftaar karo aur kunalkamra88 ko nahi kyuki wo train me khilona nahi bechta na t co cwzzjenemw,1
lyadomaru aww but you were so nice i couldn't resist i've always wanted to do that ya know he says chucklin t co xhwqabsn58,0
aojhaaap sanjayazadsln kejriwal sarkar ne dilli me drama diya credibility lutayi aur entertainment bhi diya ne t co egvuhmsble,2
chaudhary kapil awsome freaking sadly pakistan team mein khelne ke liye somali bhi nahi ayenge,1
janegummyof3 thegspledge scottlawyer jane you just don't know what you're talking about sorry sister you're wrong on bernie,1
bakra mandi ke patha for sale hai mandi wala goat farming 336 8056786 t co kp6kyo7y8r,2
rt adarshdubey083 today booked 2 tickets with my close buddy only for my fav actor beingsalmankhan of first day first show of bharat y,0
ayan66 official group stage ki had tak toh sahi keh rha lekin agar knockout mai hua india se match toh 100 pak jeete ga,1
imjsk27 pakistani kisi ko nahi bakshte i swear dunya ki sabse haraami qaum hai pakistan ki,1
i love you thomas stanley holland have an amazing 23rd t co q9ipkd4kcl,0
agr koi tum se bhalai ki umid rkhy to usay mayus mat kro q k logon ki zrurton ka tum se wabsta hona tum pr t co rul72l6ws5,2
vikasjaat108 trueindologyliv koi aaafat nahi aaegi aur aayi to sarkar nikammi hai isme koi baat hi nahi k t co 8vbricmlwc,1
tab bhi aap chup hai kyu ki ispe rajniti nhi banti na umid krta hu ki apko ye smjh ayega ki lynching sirf hindu hi t co u1hunl47cc,1
isse pehle ke bohat dair ho jaye or humein pashtana pare to kiun na hum khud ko azaad karein apne dard se apne ma t co nhcscm3irp,2
pbhushan1 aap khali pil me dhyan dijiye agar itna bada mandate hai to jarur kuch to hai us aadmi me jiska naam m t co 5emn1uav8g,2
mojuda sarkar ne sirf chunav jeeta hai rahul gandhi ne desh ka dil jeeta hai rahul gandhi har kar bhi jeet gaye t co lyjq5jligu,0
vivekoberoi its right time to fuck bakrichod ke aulad ke maa chodne ka,1
rt sonytv it is going to be super fun on superdancerchapter3 when mr theek hai saksham beingsalmankhan come together don't miss th,2
nehagkp1 ji sahi kaha lekin un desh mein hindu muslim keh ke facilities bhi nahi di jaati waha bahusankhyak ke saa t co wgdialpbid,1
kiranja34522516 aaj bhi yaha in jese kutto ki kami nhi he apne log or is jese kutte ka saport karte dikhenge par t co mlrgxdhzju,1
yadavakhilesh ha ha ha i just went through your tweets i can't stop laughing papa ka kehna mano agar akele la t co 4dl99tcbx7,0
indiatoday sardesairajdeep iska toh koi bhi video ya audio dekhna hi nahi hai bewakoof aadmi hai ye isne t co qhq3i0fsx3,1
wow pehli baar itna badhiya fantasy app dekha criczar criczar very unique download try it t co wxtg4sbbgf,2
virkadvo mushkil tu nhi hai politics religions pe ala bala pe baat karne waalo ko ye be bus aur laachaar loog nazer kiun nhi aate,1
rt abvpjnu jnu has always been contributed best in each genre of the developing nation abvpjnu congratulates our alumni smt nsithar,2
shilpisinghinc mere khayal se a jyadatar log mental ho gaye hain jinko unki jeet hazam nahi ho rahi sadi si congre t co a4vsuyqvus,1
this girl is already excited to celebrate her birthday on 2nd june sonakshisinha let's we all sonakshian re t co osawuhhldt,2
rt rahul31316222 musicalnites bhut aacha song h i loved it,2
sandipanmitra6 oh god i feel for you,2
new post in jk3r ricket toss atch prediction guys payment closed hai toss everyday free session free dunga aaj t co 36jq9pbyav,2
shehzad ind rahulgandhi smritiirani lagta hai rahul ne uski payment band ki hai kyuki usne apne logo ko pyaar b t co t3u9i6mqwv,2
salmanian43 2011 wc mai india ke jeetne ka main factor no4 yuvi hi tha bhut right balance tha us time ka toh t co 1omc8exvg1,2
evm ke harware me setting karke chunaaw jeetaa gya hai election commission pese khaakar bjp ko jitaya hai hardwar t co zaedxelxro,2
saleem mohad anilsha33854761 abbbe to saale paidal chala kar madarchod pappu k gulam hindu rashtra k liye taiiyar hoja katue,1
nitin gadkari sir pali dist me marwar jn tahsil ke gavo me sadak ki halat bahut hi kharab ho chuki hai krupya aap vishesh dhyan deve sir,0
sanjibarya3 konnectsimmo aageseleftlelo spectatorindex bjp valo ko andh bhakt bolna vala khud andha h chamcha c t co n5ltvrc6gh,1
rt vic7on1109 fancaf trans sejun hahahahahahehehehehe i got so fat i m doing this in the practice room hehehehe it s delici,2
abdulrehman2069 abhinavraj1607 jalan nahi sharam ki humare najayaj aulad itna nalayak kaise nikla sala jalan t co 00d1fwyvmu,2
waseembadami thanks hamara q thanks tow apka kay apnay kisi or kay liye nahe balkey hamarey liye hum tak 1 achi t t co cdnqzqbsgi,0
tiwarymanoj roy susmita7 manjo bhaya both ar looking soo cute,0
vandana02551912 nationalist om 70 साल हो गया अभी तक नहीं बदला करोड़ों hindu hatya ho chuki ma bahno ka rape kiya t co viqn5yi66e,1
sambit patrag jab ap congress ki dhajjiya udate ho na tab bahut maja ata h sir or ap har kar bhi jeet gay sir hama t co eltraotxea,1
fine touching feet of indian hon president ram nath kovind sir of india and hon 1st lady smt savita kovind ma'm of t co rvntfvxgbh,0
yogendrayadav these loosers feeling so imp actually real people of india iss gadhe ko ghas bhi nehin dalte,1
breaking news trending no 1 na rehne ke gham me jcb ne ki suicide ki koshish jcbkikhudhayi t co 2thcndxecb,1
nahi08691744 sumitgope08 being ankush ekabhijeet tu wahi jhat ka khujli he bc jab khujane jao to ese bhagta he tco lsebdtqded,1
mslemmy one of the smartest most intelligent hun i know i'll forver celebrate you mummi,0
rt ishitainsan4 papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr ruk n,0
i appreciate your love for baazi and nawal you're so pure thanks for helping me good luck for exams,0
therealpcb sarfaraza 54 ye pakistan criicket team k taptan hai jo pubg parachutte k tarh team pe nazil howa hai,1
arvindkejriwal sir ji amitshah home minister ban gaye jis desh ka home minister amit shah ho to achchaa hi hogaa,0
rahulgandhi abe kalu tu to kisi ko imandar mat bol itihas gwah rahega ki tune treno ki patria bhi nahi chhodi aur t co ifmebvajo5,1
poojashali deepscribble madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jayengi,0
kaali msa i've been laughed at and made fun of my whole life i'm not easily embarrassed which means i can't be s t co hfvrplarry,0
imraina love u champion i m not happy aapka 2011 worldcup k kuch matcho me aapka yogdan ache se yad h mujhe t co 9vuh6qqrid,2
i love you with all my heart t co ltp1vmlyo6,0
rt pyariannu blocking is for kids me to seedha dil se nikal phenkti hun,2
ikirtitiwari kaun kahta hai modi ji ne sawarno ko samman nahi diya jo suvidhay cong yug me sirf kuchh varg aur jat t co n0ckd04i8w,0
spin ghar looks like a good cooked up story hehe hum bhi issi mulk main rehtey hain bhai lol,1
wildedo0lf anoopparashari kavita sharma4 abye chutiya ye choti chaddi gang krti hai muslamn nhi lgao uspr ki o t co x9p7hkp5fr,2
vickyomkashyap hamare intelligent miya agaye hei ab ye bataw kisse hate karte ho tco 8cwuz2ymev,2
desimojito ye bhi koi puchne ki baat hai there is only one handsome 4,0
toluwalemi all the ' big boy ' we were forming vanished after the 10th stroke mo sukun paa,2
pradhan marntri ji bahot bahot subhkamnaye dher saari bdhaayi modi ji aap pyaar hmesha ayse hi janta parivaar t co 8ll3mfbwpe,0
my hearty congratulations to narendramodi ' desh ka chowkidar ' on his landslide victory at the 2019 general electio t co iuazwtif1m,0
rakeshsinha01 mamataofficial sir ab bolne se kaam nahi hoga mamta aur owaisi par lagam jaruri hai ab desh me ek k t co 93lprelsql,2
nitish ki agar is bar palti marne ki koshish kiya to inka bhi halat wahi hoga jo sp and bsp ka hua or tab rajniti t co xyr5c3nt41,2
krkboxoffice gawar tu saala kutta hai kuch kam nahi hai deshbhakti jesa gu stool movie karta hai dekhne me joker t co xfokte2hov,1
mayachauha ye mulle sirf maar ki bhasha hi samjhenge hindu log hatiyar kyu nhi uthate ye meri samajh se bahar t co 7hj0eprulb,1
rt dheeraj94thakur drayesharay my god i genuinely pray that god will bless your child from bad words jiski maa ko itne bure bol bolne,2
friend aaj dinner ka bill tu pay karega me mujhe bhookh nahi hai t co jqalhfim6h,2
aajtak tu aaj wake kitna juuth bole gye modi g ma dd newz dekh rahe thi tum kyu aapna samey baja rahe the t co bc77ya34bf,1
mamataofficial jay shree ram jay shree ram jay jay jay shree ram sare bolo jay shree ram jor se bolo jay shree t co hmiibvn0lq,2
realme walo update krne ke baad phone realme logo pe stuck ho jara ye tha be tumara stable update itne mhino tk pap t co vpkvydl1g1,2
rt sarcasticstoned random girl you're so cool me ek baar pakdo toh shi fir pta chlega kitna garam hu girl ajeeb chutiya hai tu bc,1
kunalkamra88 swamy39 left ka karoge samarthan to right karega fail lega apne hath me to piche dege pel,2
rt being varuni aapki body toh move kar raahi thi par aapka dil nach raha tha waah salman shilpa last season when beingsalman,0
rt emren mustafa just read jab dil ko lagti ha tab h dil khuda se lagta ha and it s 101 true in my opinion,2
shatrugansinha narendramodi ap bhi agar modiji ke sath hoyein to aj jeet the apka vajud modiji se tha khamosh hog t co kellud3t7t,2
malikasimzahoor barkizubairkhan sheikhuo malik sahib iss jaisya behenchod ky ghar mea iss ki maa aour behen mea t co ftdxfyykok,1
hamza sayyyysss naii roz thori na peeti hun ye b bht din phly ki pic hai r ye vapr tha iske ilawa 2 br or sheesha piya hua bss,0
